Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Stadt_id,Kreis_id
398.0,Graber,CDU,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
228.0,Kühl,SPD,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
104.0,Link-Schnitzler,GRÜNE,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
55.0,Zachel,FDP,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
36.0,Kraft,UWG Kaarst,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
25.0,Theberath,ZENTRUM,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
47.0,Altinli,DIE LINKE,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
44.0,Rausch,AfD,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
24.0,Friedländer,PIRATEN,Flachsbleiche Sperberstr,FlachsbleicheSperberstr,Kaarst,5162016.0,62
495.0,Treger,CDU,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
156.0,Palmen,SPD,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
153.0,Jens,GRÜNE,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
62.0,Zhang,FDP,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
28.0,Zippelius,UWG Kaarst,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
18.0,Sohn,ZENTRUM,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
15.0,Pauen,PIRATEN,Karlsforster Str.Jahnstr,Karlsforster_StrJahnstr,Kaarst,5162016.0,62
352.0,Thönißen,CDU,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
129.0,Lempke,SPD,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
83.0,Köppe,GRÜNE,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
58.0,Ramirez Ziegler,FDP,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
20.0,Klukas,UWG Kaarst,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
34.0,Hebben,ZENTRUM,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
25.0,Altunlu,DIE LINKE,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
24.0,Peter,AfD,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
16.0,Specht,PIRATEN,Altes Dorf,Altes_Dorf,Kaarst,5162016.0,62
383.0,Zelleröhr,CDU,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
152.0,Kuhlmeier,SPD,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
67.0,Wieland,GRÜNE,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
40.0,Dr. Thywissen,FDP,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
16.0,Dr. Klukas,UWG Kaarst,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
14.0,Mönch,ZENTRUM,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
23.0,Brunstein,DIE LINKE,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
31.0,Peter,AfD,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
22.0,Skopp,PIRATEN,Broicherseite Am Hoverkamp,BroicherseiteAm_Hoverkamp,Kaarst,5162016.0,62
392.0,Sülzenfuß,CDU,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
193.0,Jakob,SPD,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
115.0,Christoph,GRÜNE,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
57.0,Vogel,FDP,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
34.0,Zippelius,UWG Kaarst,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
20.0,Pfaar,ZENTRUM,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
39.0,Keser,DIE LINKE,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
45.0,Straus,AfD,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
17.0,Eibich,PIRATEN,Broicherdorf,Broicherdorf,Kaarst,5162016.0,62
388.0,Ladeck,CDU,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
138.0,Kühl,SPD,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
119.0,Dr. Wrobel,GRÜNE,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
69.0,Boestfleisch,FDP,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
42.0,Tückmantel,UWG Kaarst,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
29.0,Schmitz,ZENTRUM,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
29.0,Rosemann,DIE LINKE,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
12.0,Saitzek,PIRATEN,Eichendorffstr Am Bisgeshof,EichendorffstrAm_Bisgeshof,Kaarst,5162016.0,62
447.0,Kotzian,CDU,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
124.0,Ekici,SPD,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
112.0,Markert,GRÜNE,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
57.0,Kischkat,FDP,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
16.0,Bieker,UWG Kaarst,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
19.0,Becht,ZENTRUM,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
19.0,Ercan,DIE LINKE,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
30.0,Fellowes,AfD,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
13.0,Wetzler,PIRATEN,Windvogt Martinusstr,WindvogtMartinusstr,Kaarst,5162016.0,62
476.0,Otterbein,CDU,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
170.0,Hartings,SPD,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
113.0,Neubauer,GRÜNE,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
89.0,Löhler,FDP,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
30.0,Heyer,UWG Kaarst,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
26.0,Hornby,ZENTRUM,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
4.0,Rajda,DIE LINKE,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
21.0,Crefeld,AfD,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
22.0,Pauen,PIRATEN,Gruenstr Maubisstr,GruenstrMaubisstr,Kaarst,5162016.0,62
363.0,Schulze Bomke-Vossschulte,CDU,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
154.0,Reuter,SPD,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
109.0,Molzberger,GRÜNE,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
62.0,Dr. Blechschmidt,FDP,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
9.0,Klukas,UWG Kaarst,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
23.0,Schmitz,ZENTRUM,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
17.0,Hoffmann,DIE LINKE,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
46.0,Robertz,AfD,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
13.0,Dr. van Lück,PIRATEN,Kampstr Lange Hecke,KampstrLange_Hecke,Kaarst,5162016.0,62
404.0,Finger,CDU,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
196.0,Hartings,SPD,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
122.0,Konzelmann,GRÜNE,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
85.0,Dr. Maring,FDP,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
22.0,Drüeke,UWG Kaarst,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
42.0,Otte,ZENTRUM,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
22.0,Rosemann,DIE LINKE,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
23.0,Mischke Ramirez,AfD,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
7.0,Pauen,PIRATEN,Rob Koch Str.Hinterfeld,RobKochStrHinterfeld,Kaarst,5162016.0,62
398.0,Thißen,CDU,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
189.0,Kühl,SPD,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
131.0,Gaumitz,GRÜNE,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
78.0,Frisch,FDP,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
23.0,Dr. Kalthoff,UWG Kaarst,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
12.0,Eickelmann,ZENTRUM,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
26.0,Irgat,DIE LINKE,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
35.0,Dr. Schäfer,AfD,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
14.0,Brings,PIRATEN,Girmes Kreuz Str.Erftstr,GirmesKreuzStrErftstr,Kaarst,5162016.0,62
358.0,Schell,CDU,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
156.0,Lempke,SPD,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
139.0,Michael-Fränzel,GRÜNE,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
87.0,Bandermann,FDP,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
44.0,Fleck,UWG Kaarst,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
33.0,Schmitz,ZENTRUM,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
23.0,Rottinghaus,DIE LINKE,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
37.0,Thomasen,AfD,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
21.0,Verges,PIRATEN,Badenia Danziger Str,BadeniaDanziger_Str,Kaarst,5162016.0,62
356.0,John,CDU,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
164.0,Rottländer,SPD,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
138.0,Schröder,GRÜNE,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
71.0,Wilsch,FDP,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
77.0,Sampers,UWG Kaarst,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
37.0,Siegers,ZENTRUM,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
13.0,Aplak,DIE LINKE,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
24.0,Niemer,AfD,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
8.0,Schnell,PIRATEN,Schiefbahner Kleinenbroicher,SchiefbahnerKleinenbroicher,Kaarst,5162016.0,62
436.0,Milde,CDU,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
126.0,Weingran,SPD,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
185.0,Begerau,GRÜNE,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
66.0,Witthaut,FDP,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
49.0,Henschel,UWG Kaarst,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
67.0,Gockel,ZENTRUM,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
15.0,Karisik,DIE LINKE,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
43.0,Crefeld,AfD,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
14.0,Schmitz,PIRATEN,Linning Altorst,LinningAlt_Vorst,Kaarst,5162016.0,62
416.0,Schwengers,CDU,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
146.0,Weßendorf,SPD,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
114.0,Karapetyan,GRÜNE,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
75.0,Beurskens,FDP,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
57.0,Rüdiger,UWG Kaarst,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
44.0,Andree,ZENTRUM,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
28.0,Kobs,DIE LINKE,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
36.0,Peter,AfD,Rottes Heide,RottesHeide,Kaarst,5162016.0,62
258.0,Horn,CDU,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
138.0,Thiele,SPD,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
81.0,Hens,GRÜNE,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
39.0,Kopp,FDP,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
57.0,Grünkemeier,UWG Kaarst,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
151.0,Karis,ZENTRUM,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
23.0,Rosenstock,DIE LINKE,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
17.0,Schwarz,AfD,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
10.0,Wehling,PIRATEN,Schwarzer Weg Nordkanalallee,Schwarzer_WegNordkanalallee,Kaarst,5162016.0,62
359.0,Schöneberg,CDU,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
132.0,Sieberg-Marchand,SPD,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
106.0,Sauter,GRÜNE,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
35.0,Flesch,FDP,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
38.0,Lorenz,UWG Kaarst,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
113.0,Rütten,ZENTRUM,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
28.0,Kock-Rottinghaus,DIE LINKE,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
38.0,Dr. von Watzdorf,AfD,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
17.0,Wetzler,PIRATEN,Bruchweg Platanenstr,BruchwegPlatanenstr,Kaarst,5162016.0,62
451.0,Schröder,CDU,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
155.0,Dr. Holtmeier,SPD,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
151.0,van Megen,GRÜNE,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
92.0,Kopp,FDP,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
63.0,Pollmann,UWG Kaarst,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
104.0,Statz-Matern,ZENTRUM,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
23.0,Kock,DIE LINKE,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
19.0,Straus,AfD,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
8.0,Brandhorst,PIRATEN,Hasselstr Koenigstr,HasselstrKoenigstr,Kaarst,5162016.0,62
457.0,Haupt,CDU,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
108.0,Beyer,SPD,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
196.0,Hannen,GRÜNE,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
78.0,Pruss,FDP,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
54.0,Gehrmann,UWG Kaarst,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
68.0,Becker,ZENTRUM,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
17.0,Hoffmann,DIE LINKE,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
26.0,Gonzalez Zumbülte,AfD,Driesch Hubertusstr,DrieschHubertusstr,Kaarst,5162016.0,62
294.0,Fischer,CDU,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
116.0,Beyer,SPD,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
146.0,Neubauer,GRÜNE,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
121.0,Baum,FDP,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
85.0,Weyers,UWG Kaarst,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
71.0,Bürvenich,ZENTRUM,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
20.0,Rosenstock,DIE LINKE,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
9.0,Ondra,PIRATEN,Vom Stein Str.Roemerstr,VomSteinStrRoemerstr,Kaarst,5162016.0,62
406.0,Schubert,CDU,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
141.0,Trieschmann,SPD,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
135.0,Köbis,GRÜNE,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
85.0,Werle,FDP,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
63.0,Funk,UWG Kaarst,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
44.0,Schröter,ZENTRUM,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
33.0,Rosemann,DIE LINKE,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
8.0,Holloway,PIRATEN,Birkhofstr Lichtenvoorder Str,BirkhofstrLichtenvoorder_Str,Kaarst,5162016.0,62
448.0,Christoph,CDU,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
141.0,Imiela,SPD,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
140.0,Sommer,GRÜNE,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
105.0,Dorfer,FDP,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
92.0,Drüeke,UWG Kaarst,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
41.0,Küster,ZENTRUM,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
18.0,Ergün,DIE LINKE,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
10.0,Albrecht,PIRATEN,Jvan Werth Str.Glehner Str,JvanWerthStrGlehner_Str,Kaarst,5162016.0,62
2442.0,Walter,SPD,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
162.0,Melemez,CDU,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
2142.0,Schäfer,GRÜNE,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
451.0,Ruffen,FDP,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
117.0,Strauff,PRO KÖLN,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
779.0,Müller,DIE LINKE,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
87.0,Hoffmann,FWK,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
258.0,Windhoff,DEINE FREUNDE,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
216.0,Göckel,PIRATEN,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
195.0,Freyling,AfD,Altstadt Sued,1_AltstadtSued_I,Köln,5315000.0,15
2872.0,Blümcke,SPD,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
1922.0,Leitner,CDU,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
3653.0,Heuser,GRÜNE,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
556.0,Tillessen,FDP,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
87.0,Scherfling,PRO KÖLN,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
1105.0,Scheffer,DIE LINKE,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
83.0,Rainer,FWK,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
495.0,Dr. Kuch,DEINE FREUNDE,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
236.0,Misgeld,PIRATEN,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
205.0,Haug,AfD,Neustadt Sued,2_NeustadtSued_I,Köln,5315000.0,15
228.0,Malavasi,SPD,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
1964.0,Gordes,CDU,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
2956.0,Wolter,GRÜNE,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
553.0,Breite,FDP,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
106.0,Maul,PRO KÖLN,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
856.0,Alflen,DIE LINKE,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
104.0,Hagenbruch,FWK,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
373.0,Kasnitz,DEINE FREUNDE,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
313.0,Coeln,PIRATEN,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
219.0,Schulze,AfD,Altstadt Sued Neustadt Sued,3_AltstadtSued_II_NeustadtSued_II,Köln,5315000.0,15
2492.0,Volland-Dörmann,SPD,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
2771.0,Michel,CDU,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
2599.0,Thelen,GRÜNE,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
754.0,Deutsch,FDP,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
126.0,Grosch,PRO KÖLN,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
718.0,Löwisch,DIE LINKE,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
128.0,Dr. Peters,FWK,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
372.0,Schmidt,DEINE FREUNDE,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
65.0,Abels,Einzelbewerber,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
109.0,Kader,Die PARTEI,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
221.0,Kurandt,PIRATEN,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
246.0,Herrmann,AfD,Altstadt Nord Neustadt Nord,4_AltstadtNord_I_Neustadt_Nord_I,Köln,5315000.0,15
2903.0,Börschel,SPD,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
1849.0,Wintner,CDU,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
3025.0,Frank,GRÜNE,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
746.0,Sterck,FDP,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
141.0,Spelthahn,PRO KÖLN,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
962.0,Stahlhofen,DIE LINKE,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
62.0,Fuchs,FWK,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
420.0,Scheunert,DEINE FREUNDE,Altstadt Nord Neustadt Nord,5_AltstadtNord_II_NeustadtNord_II,Köln,5315000.0,15
